6b86de7a-8756-47f4-bf0e-0472f0f1fd07;31;Empire State Building;New York City;United States;381.0;1250.0000095367432;102;1931;Shreve, Lamb and Harmon;Art Deco;40948.0;;40.7484;-73.9857;https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Empire_State_Building_by_David_Shankbone_crop.jpg/500px-Empire_State_Building_by_David_Shankbone_crop.jpg
36435f65-7f2c-4691-aced-ad0fe2ab8f43;32;Elite Residence;Dubai;UAE;380.5;1248.3595895767212;87;2012;;;0.0;;0.0;0.0;
706ba434-0783-455b-9abf-497b6b8977dd;33;Central Plaza;Hong Kong;Hong Kong;374.0;1227.0341300964355;78;1992;;;0.0;;0.0;0.0;
ab9ec6e4-8129-48f9-b1f5-0d2bab26f96b;34;Federation Tower (East Tower);Moscow;Russia;374.0;1227.0341300964355;95;2015;;;0.0;;0.0;0.0;
51060cc4-ef0f-4d86-b160-4fa11ba03ae9;35;Dalian International Trade Center;Dalian;China;370.1;1214.2388544082642;86;2016;;;0.0;;0.0;0.0;
abb3d1e5-3457-438e-ba2a-5b259224f29c;36;The Address the BLVD;Dubai;UAE;368.0;1207.3490905761719;72;2016;;;0.0;;0.0;0.0;
c5e5e70d-af07-400f-b2ed-6988b83ad232;37;Bank of China Tower;Hong Kong;Hong Kong;367.4;1205.3805866241455;70;1990;;;0.0;;0.0;0.0;
8e13b64a-49ee-4701-9bac-344aa0e98b81;38;Bank of America Tower;New York City;United States;366.0;1200.787410736084;54;2009;;;0.0;;0.0;0.0;
37f537a0-328a-4896-8004-a04f2e545734;39;Almas Tower;Dubai;UAE;363.0;1190.9448909759521;68;2009;;;0.0;;0.0;0.0;
179711f6-326d-4ee0-addc-0ae58bbcdfb6;40;JW Marriott Marquis Dubai Tower 1;Dubai;UAE;355.0;1164.6981716156006;82;2012;;;0.0;;0.0;0.0;
2c6e6006-a571-4cf5-baa0-5d02487d5afc;41;JW Marriott Marquis Dubai Tower 2;Dubai;UAE;355.0;1164.6981716156006;82;2012;;;0.0;;0.0;0.0;
b3620a0d-e2db-471d-81a2-4281ed6ce166;42;Emirates Office Tower;Dubai;UAE;354.6;1163.385835647583;54;2000;;;0.0;;0.0;0.0;
a919fef7-1c6d-44ae-b5a2-ac3d0bef6422;43;OKO Tower - South Tower;Moscow;Russia;354.0;1161.4173316955566;85;2015;;;0.0;;0.0;0.0;
296dfc6e-23a1-4d0a-8194-2759d009d838;44;The Marina Torch;Dubai;UAE;352.0;1154.8556518554688;86;2011;;;0.0;;0.0;0.0;
d34ce7cb-0dde-4aee-9761-6a3e076897ff;45;Forum 66 Tower 2;Shenyang;China;351.0;1151.5748119354248;68;2015;;;0.0;;0.0;0.0;
748cb778-d37c-4f75-9f35-1269250cd152;46;The Pinnacle;Guangzhou;China;350.2;1148.9501399993896;60;2012;;;0.0;;0.0;0.0;
cd0840f7-5e76-4c12-a09c-f59fd555e227;47;Stratosphere Las Vegas;Las Vegas;United States;350.2;1148.9501399993896;0;1996;;;0.0;;0.0;0.0;
df33e9d0-8396-4769-aad4-f28694b4dee8;48;Tuntex Sky Tower;Kaohsiung;Taiwan;347.0;1138.451452255249;85;1997;;;0.0;;0.0;0.0;
a1051477-b7f6-450b-aff4-a56231680882;49;Aon Center;Chicago;United States;346.3;1136.1548643112183;83;1973;;;0.0;;0.0;0.0;
24e5d3e7-61aa-4e12-9196-b5f5897d9594;50;The Center;Hong Kong;Hong Kong;346.0;1135.170612335205;73;1998;;;0.0;;0.0;0.0;
297077a3-6f78-4e4c-b86d-f8a358721e4c;51;John Hancock Center;Chicago;United States;344.0;1128.6089324951172;100;1969;;;0.0;;0.0;0.0;
e8d2b9eb-9a4d-4916-8d20-57e8d52ec669;52;ADNOC Headquarters;Abu Dhabi;UAE;342.0;1122.0472526550293;76;2015;;;0.0;;0.0;0.0;
d3f845fd-6044-4627-839d-ab4179215546;53;Ahmed Abdul Rahim Al Attar Tower;Dubai;UAE;342.0;1122.0472526550293;76;2015;;;0.0;;0.0;0.0;
7fdd6596-72fa-46ee-a8a2-4966b19cbe9e;54;The Wharf Times Square;Wuxi;China;339.0;1112.2047328948975;68;2014;;;0.0;;0.0;0.0;
557983a2-5454-484d-9748-0650a0cfb332;55;Chongqing World Financial Center;Chongqing;China;338.9;1111.876648902893;78;2014;;;0.0;;0.0;0.0;
d5998e24-94ed-4f97-8401-a2c6da07030c;56;Mercury City Tower;Moscow;Russia;338.8;1111.5485649108887;75;2013;;;0.0;;0.0;0.0;
b4b886f9-82ce-419b-8e60-13ff716bddae;57;Tianjin Modern City Office Tower;Tianjin;China;338.0;1108.9238929748535;65;2015;;;0.0;;0.0;0.0;
d6cf93f1-acce-4458-a960-28bfcc9d04fa;58;Tianjin World Financial Center;Tianjin;China;337.0;1105.6430530548096;79;2010;;;0.0;;0.0;0.0;
3580b1c6-21bb-449a-9b27-33519242ce5f;59;Twin Towers Guiyang, East Tower;Guiyang;China;335.0;1099.0813732147217;74;2017;;;0.0;;0.0;0.0;
2e4315a6-95e2-4597-bdf6-a9bb89776eb0;60;Twin Towers Guiyang, West Tower;Guiyang;China;335.0;1099.0813732147217;74;2017;;;0.0;;0.0;0.0;
816f9314-df90-4c73-be13-f1334bac9cf5;61;Shimao International Plaza;Shanghai;China;333.0;1092.5196933746338;61;2005;;;0.0;;0.0;0.0;
1843e633-558d-4893-92c5-8612a5811ee1;62;Rose Tower;Dubai;UAE;333.0;1092.5196933746338;72;2007;;;0.0;;0.0;0.0;
8dabf4d6-0426-47b9-a750-71ed92c5ffd9;63;Minsheng Bank Building;Wuhan;China;331.0;1085.958013534546;68;2008;;;0.0;;0.0;0.0;
034c5e7f-8c5e-4dbd-8778-6d665bdbcdae;64;China World Trade Center Tower 3;Beijing;China;330.0;1082.677173614502;74;2009;;;0.0;;0.0;0.0;
923beaac-f495-4e23-b1e6-41d1d6ca87a7;65;Ryugyong Hotel;Pyongyang;North Korea;330.0;1082.677173614502;105;1992;;;0.0;;0.0;0.0;
44d1964b-85b0-41db-b7ad-75622b30fcd2;66;Zhuhai St. Regis Hotel & Office Tower;Zhuhai;China;330.0;1082.677173614502;67;2017;;;0.0;;0.0;0.0;
b5cee08b-8afd-45a7-ab2c-b35983a1c883;67;Yuexiu Fortune Center Tower 1;Wuhan;China;330.0;1082.677173614502;66;2017;;;0.0;;0.0;0.0;
ea6db03e-7e9b-4de5-8c22-e0facb5964d4;68;Hon Kwok City Center;Shenzhen;China;329.4;1080.7086696624756;80;2015;;;0.0;;0.0;0.0;
11deaecb-02a5-4bc6-87c0-85f15aade87b;69;Keangnam Hanoi Landmark Tower;Hanoi;Vietnam;328.6;1078.0839977264404;72;2012;;;0.0;;0.0;0.0;
d3cf4984-a3ad-4f50-86ac-2530715ca786;70;Al Yaqoub Tower;Dubai;UAE;328.0;1076.115493774414;69;2013;;;0.0;;0.0;0.0;
9c502027-de92-4a14-9ef5-902dd1a08883;71;Longxi International Hotel;Huaxi Village;China;328.0;1076.115493774414;72;2011;;;0.0;;0.0;0.0;
c831af8b-8115-4e9f-b88a-bcd4f57430cb;72;Wuxi Suning Plaza 1;Wuxi;China;328.0;1076.115493774414;68;2014;;;0.0;;0.0;0.0;
67c06a52-0523-4162-9884-23b2e4ba2678;73;The Index;Dubai;UAE;326.0;1069.5538139343262;80;2010;;;0.0;;0.0;0.0;
bcdb73a6-5e2d-479f-8d21-41ae599784c6;74;Guangxi Finance Plaza;Nanning;China;325.0;1066.2729740142822;68;2016;;;0.0;;0.0;0.0;
96be2b75-3979-40df-aec4-765e06df8d1b;75;The Landmark;Abu Dhabi;UAE;324.0;1062.9921340942383;72;2012;;;0.0;;0.0;0.0;
f08a37f9-3191-4fb7-b043-4dfba92c1c9c;76;Deji Plaza Phase 2;Nanjing;China;324.0;1062.9921340942383;62;2013;;;0.0;;0.0;0.0;
0fdac574-5ecb-4893-90cb-ed69c72b01cc;77;Yantai Shimao No.1 The Harbour;Yantai;China;323.0;1059.7112941741943;59;2015;;;0.0;;0.0;0.0;
b5e41b17-9001-4d63-b296-3248f1679ea2;78;Q1;Gold Coast;Australia;322.5;1058.0708742141724;80;2005;;;0.0;;0.0;0.0;
